id,title,release_date,year,runtime,genres,rated,country,actors,director,writers,awards,box_office,ratings
tt0078360,Tang lang,01 Jan 1984,1978,96,"Action,Drama",R,Hong Kong,"David Chiang, Cecilia Wong, Lily Li, Chia Yung Liu",Chia-Liang Liu,On Szeto,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]"
tt0078379,Texas Detour,01 Jun 1978,1978,92,"Action,Crime,Drama",R,USA,"Patrick Wayne, Mitch Vogel, Lindsay Bloom, R.G. Armstrong",Howard Avedis,Howard Avedis,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]"
tt0078394,Tie dan ying xiong,N/A,1978,87,"Action,Drama",R,"Hong Kong, South Korea","Carter Wong, Wei Chuang, Wan Ha Mok, Li-Li Chen",Dan Fan,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '2.7/10'}]"
tt0078418,Trishul,05 May 1978,1978,167,"Action,Drama,Musical",N/A,India,"Amitabh Bachchan, Sanjeev Kumar, Shashi Kapoor, Hema Malini",Yash Chopra,"Javed Akhtar (dialogue), Javed Akhtar (screenplay), Javed Akhtar (story), Salim Khan (dialogue), Salim Khan (screenplay), Salim Khan (story)",4 nominations.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]"
tt0078435,Message from Space,30 Oct 1978,1978,105,"Action,Adventure,Sci-Fi",PG,Japan,"Vic Morrow, Shin'ichi Chiba, Philip Casnoff, Peggy Lee Brennan",Kinji Fukasaku,"Kinji Fukasaku (story), Shôtarô Ishinomori (story), Hirô Matsuda, Masahiro Noda (story)",1 nomination.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}]"
tt0078445,Un uomo in ginocchio,13 Apr 1979,1979,106,"Action,Drama,Thriller",N/A,Italy,"Giuliano Gemma, Eleonora Giorgi, Michele Placido, Tano Cimarosa",Damiano Damiani,"Nicola Badalucco, Damiano Damiani (screenplay), Damiano Damiani (story)",1 win.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]"
tt0078447,Uranium Conspiracy,10 Aug 1978,1978,98,"Action,Drama,Thriller",Not Rated,"West Germany, Israel, Italy","Fabio Testi, Janet Agren, Assi Dayan, Siegfried Rauch","Gianfranco Baldanello, Menahem Golan","Yehousha Ben-Porat (story), Achille Grioni, David Paulsen, August Rieger, Daniele Sangiorgi",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}]"
tt0078450,V zone osobogo vnimaniya,29 Oct 1978,1978,98,Action,N/A,Soviet Union,"Boris Galkin, Mihai Volontir, Sergei Volkosh, Igor Ivanov",Andrey Malyukov,Yevgeni Mesyatsev,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]"
tt0078456,The Vengeful Beauty,11 Mar 1978,1978,82,"Action,Adventure,Drama",N/A,Hong Kong,"Ping Chen, Hua Yueh, Lieh Lo, Norman Chu",Meng Hua Ho,On Szeto,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]"
tt0078490,Who'll Stop the Rain,08 Sep 1978,1978,126,"Action,Crime,Drama",R,USA,"Nick Nolte, Tuesday Weld, Michael Moriarty, Anthony Zerbe",Karel Reisz,"Robert Stone (novel), Judith Rascoe (screenplay), Robert Stone (screenplay)",3 nominations.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '73/100'}]"
tt0078492,The Wild Geese,11 Nov 1978,1978,134,"Action,Adventure,Drama",R,"Switzerland, UK","Richard Burton, Roger Moore, Richard Harris, Hardy Krüger",Andrew V. McLaglen,"Reginald Rose (screenplay), Daniel Carney (novel)",1 win & 1 nomination.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}]"
tt0078511,Wszyscy i nikt,20 Feb 1978,1978,83,"Action,Drama,War",N/A,Poland,"Ewa Borowik, Wieslaw Golas, Emil Karewicz, Hanna Mikuc",Konrad Nalecki,"Janusz Przymanowski (novel), Janusz Przymanowski",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}]"
tt0078513,Yagyu Clan Conspiracy,07 Dec 1984,1978,130,"Action,Adventure,Drama",N/A,Japan,"Kinnosuke Nakamura, Shin'ichi Chiba, Hiroki Matsukata, Teruhiko Saigô",Kinji Fukasaku,"Kinji Fukasaku, Hirô Matsuda, Tatsuo Nogami",5 nominations.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]"
tt0078517,Warriors Two,28 Dec 1978,1978,95,"Action,Drama",R,Hong Kong,"Ka-Yan Leung, Casanova Wong, Sammo Kam-Bo Hung, Chia Yung Liu",Sammo Kam-Bo Hung,On Szeto (screenplay),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]"
tt0078545,Ángel del silencio,11 Oct 1979,1979,85,"Action,Drama",N/A,Mexico,"José Baviera, Rosenda Bernal, Rogelio Guerra, Guillermo Hernández",Gilberto Martínez Solares,"Guillermo Hernández, Fernando Osés",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]"
tt0078723,1941,14 Dec 1979,1979,118,"Action,Comedy,War",PG,USA,"Dan Aykroyd, Ned Beatty, John Belushi, Lorraine Gary",Steven Spielberg,"Robert Zemeckis (screenplay), Bob Gale (screenplay), Robert Zemeckis (story), Bob Gale (story), John Milius (story)",Nominated for 3 Oscars. Another 3 nominations.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '34/100'}]"
tt0078738,Ahinsa,28 Dec 1979,1979,103,"Action,Drama",N/A,India,"Sunil Dutt, Rekha, Ranjeet, Rajendra Nath",Chand,N/A,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.0/10'}]"
tt0078740,The Concorde... Airport '79,17 Aug 1979,1979,113,"Action,Drama,Thriller",PG,USA,"Alain Delon, Susan Blakely, Robert Wagner, Sylvia Kristel",David Lowell Rich,"Arthur Hailey (novel), Jennings Lang (story), Eric Roth (screenplay)",2 nominations.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}]"
tt0078778,Angels' Brigade,01 Feb 1979,1979,97,"Action,Comedy",PG,USA,"Sylvia Anderson, Lieu Chinh, Jacqulin Cole, Liza Greer",Greydon Clark,"Greydon Clark, Alvin L. Fast",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '1.9/10'}]"
tt0078801,Ashanti,06 Apr 1979,1979,118,"Action,Adventure,Drama",R,"Switzerland, USA","Michael Caine, Peter Ustinov, Kabir Bedi, Beverly Johnson",Richard Fleischer,"Stephen Geller (screenplay), Alberto Vázquez Figueroa (novel)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]"
tt0078812,Avalanche Express,19 Oct 1979,1979,88,"Action,Thriller",PG,"USA, Ireland","Lee Marvin, Robert Shaw, Linda Evans, Maximilian Schell","Mark Robson, Monte Hellman","Abraham Polonsky (screenplay), Colin Forbes (novel)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}]"
tt0078825,Bai cu shi fu kou cu tou,23 Jan 1981,1979,89,"Action,Comedy",PG-13,Hong Kong,"John Cheung, Jung-Lee Hwang, Pei Ling Chin, Shao-Hung Chan",Chi Chang,"Chi Chang, Li Min Hsu, Jing Wong",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]"
tt0078836,Bear Island,26 Dec 1979,1979,118,"Action,Adventure,Mystery",PG,"UK, Canada","Donald Sutherland, Vanessa Redgrave, Richard Widmark, Christopher Lee",Don Sharp,"David Butler (screenplay), Don Sharp (screenplay), Murray Smith (additional material), Alistair MacLean (based on the novel by)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]"
tt0078848,Bersaglio altezza uomo,N/A,1978,89,"Action,Crime,Thriller",N/A,"Italy, Turkey","Luc Merenda, Gabriella Giorgelli, Kadir Inanir, Paola Senatore",Guido Zurli,"Ettore Sanzò, Giampaolo Spagnesi, Guido Zurli",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}]"
tt0078856,Beyond the Poseidon Adventure,18 May 1979,1979,114,"Action,Adventure",PG,USA,"Michael Caine, Sally Field, Telly Savalas, Peter Boyle",Irwin Allen,"Paul Gallico (novel), Nelson Gidding (screenplay)",1 nomination.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}]"
tt0078869,The Black Hole,21 Dec 1979,1979,98,"Action,Sci-Fi",PG,USA,"Maximilian Schell, Anthony Perkins, Robert Forster, Joseph Bottoms",Gary Nelson,"Jeb Rosebrook (story by), Bob Barbash (story by), Richard H. Landau (story by), Jeb Rosebrook (screenplay by), Gerry Day (screenplay by)",Nominated for 2 Oscars. Another 6 nominations.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '52/100'}]"
tt0078877,Blood Treasury Fight,N/A,1979,90,"Action,Drama",N/A,Hong Kong,"David Chiang, Tao-Liang Tan, Chung Wang, Wai-Man Chan",Hsueh Li Pao,"Shu Mei Chin, Yu Chu (story), Kuang Ni",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]"
tt0078884,Odd Couple,09 Aug 1979,1979,97,"Action,Adventure",Unrated,Hong Kong,"Sammo Kam-Bo Hung, Ka-Yan Leung, Chia Yung Liu, Lung Chan",Chia Yung Liu,"Raymond C. Lai, Raymond Bak-Ming Wong",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]"
tt0078910,Little Superman,10 Dec 1975,1974,101,"Action,Drama",N/A,Hong Kong,"Siu-Lung Leung, Yuen San Wong, Chin Hu, James Nam",See-Yuen Ng,"See-Yuen Ng, Chiu Tsing",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]"
tt0078911,Super Hero,N/A,1979,88,"Action,Drama",N/A,"Hong Kong, Philippines","Bruce Le, Lito Lapid, Azenith Briones, Tao Chiang",Bruce Le,Fan Pan,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]"
tt0078912,Dynamo,N/A,1978,81,"Action,Drama",R,Hong Kong,"Bruce Li, Feng Ku, Mary Hon, Dan Lau",Shan Hua,Chan Wei Lin,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]"
tt0078969,Stroke of Death,05 May 1979,1979,89,"Action,Drama",R,Hong Kong,"Siu-Tung Ching, Chiu-Sing Hau, Feng Kuan, Hui Huang Lin",Mar Lo,"Mar Lo (screenplay), On Szeto (screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]"
tt0078975,Circle of Iron,25 Jul 1978,1978,102,"Action,Adventure,Fantasy",R,USA,"David Carradine, Jeff Cooper, Christopher Lee, Roddy McDowall",Richard Moore,"Stirling Silliphant (screenplay), Stanley Mann (screenplay), Bruce Lee (story), James Coburn (story), Stirling Silliphant (story)",1 nomination.,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}]"
tt0078976,City on Fire,31 Aug 1979,1979,106,"Action,Drama",R,"Canada, USA","Barry Newman, Susan Clark, Shelley Winters, Leslie Nielsen",Alvin Rakoff,"Jack Hill, David P. Lewis, Céline La Frenière",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}]"
tt0078989,Concorde Affaire '79,23 Mar 1979,1979,96,"Action,Crime,Thriller",N/A,Italy,"James Franciscus, Mimsy Farmer, Venantino Venantini, Fiamma Maglione",Ruggero Deodato,"Alberto Fioretti (story), Renzo Genta (adaptation), Ernesto Gastaldi (screenplay), Renzo Genta (screenplay)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]"
tt0079006,Crazy Guy with Super Kung Fu,N/A,1979,75,"Action,Comedy",N/A,Taiwan,"Yi-Min Li, Dean Shek, Kun Li, Ping Ou Wei",Lung Huang,Lung Huang (story),N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]"
tt0079018,Cycle Vixens,21 Jul 1978,1978,80,"Action,Drama",R,USA,"Loraine Ferris, Daphne Lawrence, Deborah Marcus, Lonnie Pense","Peter Perry Jr., John Arnoldy(co-director)",John Arnoldy,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}]"
tt0079035,Death Duel of Kung Fu,N/A,1979,86,"Action,Drama",R,"Taiwan, Hong Kong","Don Wong, John Liu, Eagle Han, Lung Chan",Chi Chang,Kuang Ni,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]"
tt0079043,The Magnificent Ruffians,01 Oct 1982,1979,82,"Action,Drama",N/A,Hong Kong,"Feng Lu, Meng Lo, Chien Sun, Li Wang",Cheh Chang,"Cheh Chang, Kuang Ni",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]"
tt0079051,The Butterfly Murders,20 Jul 1979,1979,88,"Action,Horror,Mystery",NOT RATED,Hong Kong,"Siu-Ming Lau, Michelle Yim, Shu Tong Wong, Kuo-Chu Chang",Hark Tsui,"Chi-Ming Lam, Fan Lin",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]"
tt0079076,Dragon on Fire,N/A,1978,87,"Action,Drama",R,Hong Kong,"Dragon Lee, Yi Tao Chang, Lik Cheung, Lau Chan",Joseph Kong,On Szeto,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]"
tt0079110,Three Avengers,01 Oct 1981,1979,86,"Action,Drama",R,Hong Kong,"Bruce Li, Yuet Sang Chin, Hoi Sang Lee, Chi Ping Chang",Wah-Kei Wong,"Jing Wong, Wah-Kei Wong",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]"
tt0079117,Escape to Athena,06 Jun 1979,1979,125,"Action,Adventure,Comedy",PG,UK,"Roger Moore, Telly Savalas, David Niven, Stefanie Powers",George P. Cosmatos,"Edward Anhalt (screenplay), Richard S. Lochte (screenplay), Richard S. Lochte (story), George P. Cosmatos (story)",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]"
tt0079122,Bai Ma Su che gou hun fan,N/A,1979,94,"Action,Drama",N/A,"Taiwan, Hong Kong","Hua Chung, Fei Meng, Don Wong, Lieh Lo",Wu Ma,"Wen-shan Kuo, Wu Ma",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]"
