,id,title,release_date,year,runtime,genres,rated,countries,actors,directors,writers,awards,box_office,ratings
1251,tt0130379,Zestrea domnitei Ralu,10 Apr 1971,1971,97,"['Action', 'History']",,['Romania'],"['Florin Piersic', ' Marga Barbu', ' Toma Caragiu', ' Aimee Iacobescu']",['Dinu Cocea'],"['Eugen Barbu', ' Mihai Opris']",,,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]"
1252,tt0130502,Beyond Reason,21 May 1970,1970,82,"['Action', 'Drama', 'Thriller']",,['Australia'],"['George Dixon', ' Maggie Copeland', ' Ray Fellows', ' Louise Hall']",['Giorgio Mangiamele'],['Giorgio Mangiamele'],,,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}]"
1253,tt0130756,Hard Knocks,01 Apr 1979,1979,77,"['Action', 'Drama']",PG,['USA'],"['Michael Christian', ' Josette Banzet', ' Keenan Wynn', ' Donna Wilkes']",['David Worth'],['Michael Christian'],,,"[{'Source': 'Internet Movie Database', 'Value': '4.0/10'}]"
1254,tt0131541,"Pogovorim, brat",27 Aug 1979,1979,116,"['Action', 'Adventure']",,['Soviet Union'],"['Yuriy Grigorev', ' Aleksandr Goloborodko', ' Afanasi Kochetkov', ' Irina Malysheva']",['Yuriy Chulyukin'],"['Yuriy Chulyukin', ' Albert Ivanov', ' Georgi Kushnirenko']",,,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]"
1255,tt0132726,Below the Belt,01 Dec 1971,1971,89,"['Action', 'Comedy', 'Crime']",,['USA'],"['John Tull', "" George 'Buck' Flower"", ' Steven Hodge', ' Fred Finkleloffe']",['Bethel Buckalew'],['Bethel Buckalew'],,,"[{'Source': 'Internet Movie Database', 'Value': '3.7/10'}]"
1256,tt0132933,Dynamite Brothers,01 May 1974,1974,90,"['Action', 'Drama']",R,['USA'],"['Timothy Brown', ' Alan Tang', ' Aldo Ray', ' James Hong']",['Al Adamson'],"[""John D'Amato"", ' Marvin Lagunoff (story)', ' Jim Rein (story)']",,,"[{'Source': 'Internet Movie Database', 'Value': '2.1/10'}]"
1257,tt0134907,El principio,03 Dec 1973,1973,135,"['Action', 'Drama', 'History']",,['Mexico'],"['Lucha Villa', ' Narciso Busquets', ' Andrés García', ' Fernando Balzaretti']",['Gonzalo Martínez Ortega'],['Gonzalo Martínez Ortega'],10 wins & 1 nomination.,,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]"
1258,tt0134917,Las puertas del paraíso,21 Oct 1971,1971,90,"['Action', 'Crime', 'Drama']",,['Mexico'],"['Jacqueline Andere', ' Jorge Luke', ' Milton Rodríguez', ' Barbara Angely']",['Salomón Laiter'],"['Elena Garro (story)', ' Salomón Laiter', ' Eduardo Lizalde']",2 wins & 1 nomination.,,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]"
1259,tt0135026,The Manhunt,08 May 1975,1975,90,"['Action', 'Crime', 'Thriller']",,['Italy'],"['Henry Silva', ' Luciana Paluzzi', ' Silvano Tranquilli', ' Claudio Gora']",['Umberto Lenzi'],"['Umberto Lenzi', ' Dardano Sacchetti']",,,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]"
1260,tt0135465,Hustler Squad,07 May 1976,1975,98,"['Action', 'Drama', 'War']",R,"['Philippines', ' USA']","['John Ericson', ' Karen Ericson', ' Crystin Sinclaire', ' Nory Wright']",['Cesar Gallardo'],['nan'],,,"[{'Source': 'Internet Movie Database', 'Value': '2.5/10'}]"
1261,tt0137427,Chinese Hercules,02 Jan 1974,1973,95,"['Action', 'Drama']",R,"['Hong Kong', ' Taiwan']","['Wai-Man Chan', ' Fan Chiang', ' Yeh Fang', ' Bolo Yeung']",['Ta Huang'],['Tao Liang'],,,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]"
1262,tt0137458,Death Journey,25 May 1976,1976,74,"['Action', 'Crime', 'Drama']",R,['USA'],"['Fred Williamson', ' Bernie Kuby', ' Heidi Dobbs', ' Stephanie Faulkner']",['Fred Williamson'],"['Abel Jones (script)', ' Abel Jones (story)']",,,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}]"
1263,tt0138332,Bocche cucite,12 Feb 1970,1970,81,"['Action', 'Crime']",,"['Italy', ' France']","['Lou Castel', ' Carla Romanelli', ' Roland Carey', ' Jean Valmont']",['Pino Tosini'],"['Pino Tosini', ' Catherine Varlin']",,,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}]"
1264,tt0139242,The Golden Box,17 Feb 1970,1970,79,"['Action', 'Crime', 'Drama']",X,['USA'],"['Marsha Jordan', ' Ann Perry', ' Roger Gentry', ' Harvey Shain']",['Donald A. Davis'],['Jason Hunter (story and screenplay)'],,,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}]"
1265,tt0139392,Jawab,,1970,134,"['Action', 'Drama', 'Romance']",,['India'],"['Ashok Kumar', ' Meena Kumari', ' Jeetendra', ' Leena Chandavarkar']",['Ramanna'],"['N.S. Bedi (dialogue director)', ' Rajendra Krishan (dialogue)']",,,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]"
1266,tt0139573,The Hallucinating Trip,18 Dec 1975,1975,94,"['Action', 'Crime']",,['Italy'],"['Bud Cort', ' Marcel Bozzuffi', ' Guido Alberti', ' Ennio Balbo']",['Lucio Marcaccini'],"['Vincenzo Mannino', ' Lucio Marcaccini', ' Josè Sanchez']",,,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]"
1267,tt0139748,Zile fierbinti,,1976,90,['Action'],,['Romania'],"['Mircea Albulescu', ' Zephi Alsec', ' Mircea Anghelescu', ' Marga Barbu']",['Sergiu Nicolaescu'],['Francisc Munteanu'],,,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]"
1268,tt0139864,Asobi,04 Sep 1971,1971,90,"['Action', 'Crime', 'Drama']",,['Japan'],"['Masaaki Daimon', ' Keiko Takahashi', ' Akemi Negishi', ' Tokuko Sugiyama']",['Yasuzô Masumura'],"['Masayoshi Imako (screenplay)', ' Masahiro Ito (screenplay)', ' Yasuzô Masumura (embellishment)', ' Akiyuki Nosaka (author)']",,,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]"
1269,tt0140304,Kalyanaraman,01 Jan 1979,1979,134,"['Action', 'Comedy', 'Drama']",,['India'],"['Kamal Haasan', ' Manorama', ' Pushpalata', ' V.S. Raghavan']",['G.N. Rangarajan'],['nan'],,,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]"
1270,tt0141135,Gopi,,1970,143,"['Action', 'Comedy', 'Drama']",,['India'],"['Dilip Kumar', ' Saira Banu', ' Pran', ' Johnny Walker']",['A. Bhimsingh'],"['Rajendra Krishan (dialogue)', ' Sailajanand Mukherji (story)']",,,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]"
1271,tt0142099,Bakuhatsu! Boso yugi,,1976,86,"['Action', 'Crime']",,['Japan'],"['Kôichi Iwaki', ' Yutaka Nakajima', ' Yumi Takigawa', ' Masami Kuwajima']",['Teruo Ishii'],"['Shinichi Hashimoto', ' Teruo Ishii']",,,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]"
1272,tt0142100,Bakuhatsu! Boso zoku,20 Sep 1975,1975,86,"['Action', 'Crime']",,['Japan'],"[""Shin'ichi Chiba"", ' Kôichi Iwaki', ' Tomoko Ai', ' Junko Matsudaira']",['Teruo Ishii'],"['Teruo Ishii', ' Isao Matsumoto']",,,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}]"
1273,tt0142129,Violent Warrior,06 Oct 1979,1979,86,"['Action', 'Crime']",,['nan'],"['Ken Tanaka', ' Hisa Imai', ' Nana Okada', ' Kinya Sugi']",['Teruo Ishii'],"['Teruo Ishii', ' Nobuaki Nakajima']",,,"[{'Source': 'Internet Movie Database', 'Value': '8.8/10'}]"
1274,tt0142179,Karate Inferno,28 Dec 1974,1974,86,"['Action', 'Crime', 'Thriller']",,['Japan'],"[""Shin'ichi Chiba"", ' Eiji Gô', ' Yutaka Nakajima', ' Etsuko Shihomi']",['Teruo Ishii'],"['Shinichi Hashimoto', ' Teruo Ishii', ' Bobby White (subtitles)']",,,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]"
1275,tt0142208,Great Jailbreak,05 Apr 1975,1975,91,"['Action', 'Crime']",,['Japan'],"['Ken Takakura', ' Nana Kinomi', ' Bunta Sugawara', ' Eiji Gô']",['Teruo Ishii'],['Teruo Ishii'],,,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}]"
1276,tt0142367,Hijirimen bakuto,21 Nov 1972,1972,86,"['Action', 'Crime', 'Drama']",,['Japan'],"['Eiko Nakamura', ' Bunta Sugawara', ' Sanae Tsuchida', ' Reiko Ike']",['Teruo Ishii'],"['Oniroku Dan (story)', ' Kôji Takada (screenplay)']",,,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]"
1277,tt0142773,Poruno jidaigeki: Bôhachi bushidô,,1973,81,"['Action', 'Drama', 'Thriller']",,['Japan'],"['Tetsurô Tanba', ' Gorô Ibuki', ' Tatsuo Endô', ' Ryôhei Uchida']",['Teruo Ishii'],"['San Kaji (screenplay)', ' Kazuo Koike (comic)', ' Goseki Kojima (comic)']",,,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]"
1278,tt0142998,Yasagure anego den: Sôkatsu rinchi,07 Jun 1973,1973,86,"['Action', 'Crime', 'Drama']",,['Japan'],"['Reiko Ike', ' Makoto Aikawa', ' Arumi Kuri', ' Meika Seri']",['Teruo Ishii'],"['Teruo Ishii (screenplay)', ' Masahiro Kakefuda (screenplay)', ' Ikuo Sekimoto (screenplay)']",,,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]"
1279,tt0143348,Lone Wolf and Cub: Baby Cart in Peril,30 Dec 1972,1972,81,"['Action', 'Thriller']",Not Rated,['Japan'],"['Tomisaburô Wakayama', ' Yoichi Hayashi', ' Michi Azuma', ' Akihiro Tomikawa']",['Buichi Saitô'],"['Kazuo Koike (story)', ' Goseki Kojima (story)', ' Kazuo Koike']",,,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]"
1280,tt0143428,Lone Wolf and Cub: Baby Cart in the Land of Demons,11 Aug 1973,1973,90,"['Action', 'Crime', 'Drama']",Not Rated,['Japan'],"['Tomisaburô Wakayama', ' Michiyo Yasuda', ' Akihiro Tomikawa', ' Shingo Yamashiro']",['Kenji Misumi'],"['Kazuo Koike', ' Tsutomu Nakamura']",,,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]"
1281,tt0144092,Bakamasa horamasa toppamasa,01 Oct 1976,1976,90,"['Action', 'Comedy', 'Crime']",,['Japan'],"['Bunta Sugawara', ' Casey Takamine', ' Tadao Nakamaru', ' Seizô Fukumoto']",['Sadao Nakajima'],"['Kazuo Kasahara', ' Sadao Nakajima']",,,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]"
1282,tt0144111,"Blokada: Luzhskiy rubezh, Pulkovskiy meredian",17 Feb 1975,1974,185,"['Action', 'Drama', 'History']",,['Soviet Union'],"['Yuriy Solomin', ' Evgeniy Lebedev', ' Irina Akulova', ' Lev Zolotukhin']","['Mikhail Yershov', ' Yu. Makarov(co-director)', ' L. Petrova(co-director)']","['Aleksandr Chakovskiy (novel)', ' Aleksandr Chakovskiy (screenplay)', ' Boris Gorbatov', ' Arnold Vitol', ' Arnold Vitol (screenplay)']",,,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]"
1283,tt0144113,Bodo shimane keimusho,,1975,95,"['Action', 'Comedy', 'Crime']",,['nan'],"['Hiroki Matsukata', "" Kin'ya Kitaôji"", ' Gorô Ibuki', ' Tamio Kawaji']",['Sadao Nakajima'],"['Sadao Nakajima', ' Tatsuo Nogami']",,,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]"
1284,tt0145020,"Karzan, il favoloso uomo della jungla",19 Feb 1972,1972,92,"['Action', 'Adventure', 'Comedy']",,['Italy'],"['Armando Bottin', ' Simonetta Vitelli', ' Ettore Manni', ' Gerardo Rossi']",['Demofilo Fidani'],"['Demofilo Fidani (story)', ' Mila Vitelli Valenza (story)', ' Demofilo Fidani (screenplay)', ' Mila Vitelli Valenza (screenplay)']",,,"[{'Source': 'Internet Movie Database', 'Value': '2.6/10'}]"
1285,tt0145690,Single-handed,07 Jan 1974,1974,100,"['Action', 'Crime', 'Drama']",,['Romania'],"['Ilarion Ciobanu', ' Mariana Mihut', ' Klára Sebök', ' Victor Rebengiuc']",['Manole Marcus'],['Titus Popovici'],,,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]"
1286,tt0147252,Road of Death,,1973,70,"['Action', 'Crime', 'Drama']",R,['USA'],"['Carol Connors', ' Joe Banana', ' Jack Birch', ' Lea Vivot']",['Rene Martinez Jr.'],['Rene Martinez Jr.'],,,"[{'Source': 'Internet Movie Database', 'Value': '4.1/10'}]"
1287,tt0148691,Sachaa Jhutha,01 May 1970,1970,143,"['Action', 'Comedy', 'Thriller']",,['India'],"['Rajesh Khanna', ' Mumtaz', ' Vinod Khanna', ' Faryal']",['Manmohan Desai'],"['Smt. Jeevanprabha M. Desai (story)', ' Prayag Raj (dialogue)']",1 win.,,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]"
1288,tt0150348,Do Sholay,,1977,145,['Action'],,['India'],"['C.S. Aasie', ' Lata Arora', ' Billa', ' Master Bittoo']",['Sukhdev Ahluwalia'],['nan'],,,"[{'Source': 'Internet Movie Database', 'Value': '3.2/10'}]"
1289,tt0150943,"Honeybaby, Honeybaby",01 Oct 1974,1974,89,['Action'],PG,['USA'],"['Diana Sands', ' Calvin Lockhart', ' Seth Allen', ' J. Eric Bell']",['Michael Schultz'],"['Leonard Kantor (story)', ' Brian Phelan']",,,"[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}]"
1290,tt0151285,Lahu Ke Do Rang,28 Sep 1979,1979,139,"['Action', 'Drama']",NOT RATED,['India'],"['Vinod Khanna', ' Shabana Azmi', ' Danny Denzongpa', ' Helen']",['Mahesh Bhatt'],"['Suraj Sanim (dialogue)', ' Suraj Sanim (screenplay)', ' Suraj Sanim (story)']",2 wins.,,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]"
1291,tt0151495,The .44 Specialist,20 Oct 1976,1976,102,"['Action', 'Crime']",,['Italy'],"['Franco Gasparri', ' John Saxon', ' John Steiner', ' Marcella Michelangeli']",['Stelvio Massi'],"['Lucio De Caro (story)', ' Dardano Sacchetti']",,,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}]"
1292,tt0152018,Convoy Busters,23 Dec 1978,1978,101,"['Action', 'Crime']",,['Italy'],"['Maurizio Merli', ' Olga Karlatos', ' Massimo Serato', ' Mario Feliciani']",['Stelvio Massi'],"['Danilo Massi (story)', ' Gino Capone (screenplay)', ' Teodoro Corrà (screenplay)']",,,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]"
1293,tt0152539,South Seas,19 Sep 1974,1974,90,"['Action', 'Drama']",R,['Philippines'],"['Troy Donahue', ' Vic Vargas', ' Junero Jennings', ' Eva Reyes']",['Pablo Santiago'],"['Tommy C. David', ' Leo Martinez']",,,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}]"
1294,tt0154265,Bullet,28 Dec 1976,1976,124,"['Action', 'Crime', 'Thriller']",,['India'],"['Dev Anand', ' Parveen Babi', ' Rakesh Roshan', ' Kabir Bedi']",['Vijay Anand'],"['Vijay Anand (dialogue)', ' Vijay Anand (screenplay)', ' Suraj Sanim (story)']",,,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]"
1295,tt0154412,Dil Aur Deewaar,05 Sep 1978,1978,156,"['Action', 'Crime', 'Drama']",,['India'],"['Jeetendra', ' Moushumi Chatterjee', ' Rakesh Roshan', ' Sarika']",['K. Bapaiah'],"['Tarun Ghosh (screenplay)', ' Charandas Shokh (dialogue)', ' Charandas Shokh (screenplay)', ' Yaddanapoodi Sulochana Rani (story)']",,,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}]"
1296,tt0154415,Dildaar,,1977,165,"['Action', 'Comedy', 'Drama']",,['India'],"['Jeetendra', ' Rekha', ' Sujit Kumar', ' Prem Chopra']",['K. Bapaiah'],"['Inder Raj Anand (dialogue)', ' B. Bala Murugan (story)']",,,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}]"
1297,tt0154591,Hindustan Ki Kasam,,1973,152,"['Action', 'Drama', 'War']",,['India'],"['Raaj Kumar', ' Priya Rajvansh', ' Balraj Sahni', ' Padma Khanna']",['Chetan Anand'],['nan'],,,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]"
1298,tt0154685,Johny Mera Naam,11 Nov 1970,1970,159,"['Action', 'Drama', 'Musical']",,['India'],"['Dev Anand', ' Hema Malini', ' Pran', ' Jeevan']",['Vijay Anand'],"['Vijay Anand (dialogue)', ' Vijay Anand (screenplay)', ' K.A. Narayan (story)']",1 win.,,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]"
1299,tt0155397,Yaar Mera,,1972,138,"['Action', 'Drama', 'Romance']",,['India'],"['Jeetendra', ' Rakhee Gulzar', ' Jayant', ' Achala Sachdev']",['Atma Ram'],['nan'],,,"[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}]"
1300,tt0155528,Bamboo Gods and Iron Men,01 Jan 1974,1974,96,"['Action', 'Adventure', 'Comedy']",R,"['Philippines', ' USA']","['James Iglehart', ' Shirley Washington', ' Chiquito', ' Marissa Delgado']",['Cesar Gallardo'],"['Ken Metcalfe (story and screenplay)', ' Joseph Zucchero (story and screenplay)']",,,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}]"
1301,tt0155805,Khhotte Sikkay,,1974,132,"['Action', 'Crime', 'Drama']",,['India'],"['Ajit', ' Alka', ' Madhu Chanda', ' Danny Denzongpa']",['Narendra Bedi'],['nan'],,,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]"
1302,tt0156832,Naya Daur,,1978,124,"['Action', 'Crime', 'Drama']",,['India'],"['Major Anand', ' Bhavana Bhatt', ' Leena Das', ' Danny Denzongpa']",['Mahesh Bhatt'],"['Rakesh Kumar (story)', ' Arjun Dev Rashk (dialogue)']",,,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}]"
1303,tt0157199,Yaaron Ka Yaar,,1977,150,['Action'],,['India'],"['Shatrughan Sinha', ' Leena Chandavarkar', ' Prem Nath', ' Ramayan Tiwari']",['A. Bhimsingh'],['nan'],,,[]
1304,tt0157336,Aventuri la Marea Neagra,,1972,135,"['Action', 'Adventure', 'Romance']",,['Romania'],"['Florin Piersic', ' Corina Chiriac', ' Mircea Septilici', ' Zephi Alsec']",['Savel Stiopul'],['Tudor Popescu'],,,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}]"
1305,tt0157337,Azaad,28 Jun 1978,1978,154,"['Action', 'Comedy', 'Drama']",,['India'],"['Dharmendra', ' Hema Malini', ' Prem Chopra', ' Sulochana Latkar']",['Pramod Chakravorty'],"['Sachin Bhowmick (story)', ' Gulshan Nanda (story)', ' Ehsan Rizvi (dialogue)']",,,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]"
1306,tt0157358,Barood,,1976,140,"['Action', 'Crime', 'Drama']",,['India'],"['Rishi Kapoor', ' Reena Roy', ' Shoma Anand', ' Ashok Kumar']",['Pramod Chakravorty'],"['Sachin Bhowmick (screenplay)', ' Ehsan Rizvi (dialogue)']",,,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]"
1307,tt0157385,Bhagat Dhanna Jatt,,1974,136,"['Action', 'Comedy', 'Drama']",,['India'],"['Dara Singh', ' Yogeeta Bali', ' Abhi Bhattacharya', ' Jayshree Gadkar']",['Chandrakant'],['Pradeep (lyrics)'],,,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}]"
1308,tt0157451,Chakravyuha,,1978,130,"['Action', 'Mystery', 'Thriller']",,['India'],"['Rajesh Khanna', ' Neetu Singh', ' Vinod Mehra', ' Simple Kapadia']",['Basu Chatterjee'],['Jainendra Jain (dialogue)'],,,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]"
1309,tt0157572,Ek Se Badhkar Ek,18 Sep 1976,1976,158,"['Action', 'Comedy', 'Crime']",,['India'],"['Ashok Kumar', ' Raaj Kumar', ' Sharmila Tagore', ' Navin Nischol']",['Brij'],"['Ramesh Pant (dialogue)', ' K.K. Shukla (screenplay)', ' K.K. Shukla (story)']",,,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]"
1310,tt0157841,Jaanwar Aur Insaan,07 Nov 1979,1972,155,"['Action', 'Adventure', 'Thriller']",NOT RATED,['India'],"['Shashi Kapoor', ' Rakhee Gulzar', ' Shabnam', ' Sujit Kumar']",['Tapi Chanakya'],['nan'],,,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]"
1311,tt0157900,Kisan Aur Bhagwan,,1974,142,"['Action', 'Comedy', 'Drama']",,['India'],"['Dara Singh', ' Feroz Khan', ' Yogeeta Bali', ' Abhi Bhattacharya']",['Chandrakant'],['Pradeep (lyrics)'],,,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}]"
1312,tt0157958,Magroor,,1979,137,['Action'],,['India'],"['Shatrughan Sinha', ' Vidya Sinha', ' Prem Nath', ' Shreeram Lagoo']",['Brij'],['nan'],,,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}]"
1313,tt0158038,Oaspeti de seara,,1976,75,['Action'],,['Romania'],"['Ion Caramitru', ' Traian Stanescu', ' Tricy Abramovici', ' Stefan Radoff']",['Gheorghe Turcu'],['Alexandru Siperco'],,,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]"
1314,tt0158246,Subha-O-Sham,,1971,180,"['Action', 'Comedy', 'Drama']",,['India'],"['Azar', ' Mohamad Ali Fardin', ' Simin Ghaffari', ' Irin']",['Tapi Chanakya'],"['Kaushal Bharati (dialogue)', ' Som Haksar (dialogue)', ' Gulshan Jalalabadi (dialogue)', ' Shankar Kinagi (screenplay)', ' B. Radhakrishna (story)', ' Harish Shukla (screenplay)']",,,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]"
1315,tt0158260,Tarzan 303,,1970,131,['Action'],,['India'],"['Chandgiram', ' Shabnam', ' K.N. Singh', ' Bhushan Tiwari']",['Chandrakant'],['nan'],,,[]
1316,tt0158356,Warrant,11 Jan 1975,1975,95,"['Action', 'Thriller']",,['India'],"['Dev Anand', ' Zeenat Aman', ' Pran', ' Dara Singh']",['Pramod Chakravorty'],"['Sachin Bhowmick (screenplay)', ' Sachin Bhowmick (story)', ' Vrajendra Gaur (dialogue)']",,,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]"
1317,tt0158523,Bruce Against the Odds,30 Sep 1978,1978,86,"['Action', 'Drama']",,['South Korea'],"['Casanova Wong', ' Il-shik Jang', ' Song Baek', ' Elton Chong']",['Kei-Ying Cheng'],['Dae-ha Kang'],,,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]"
1318,tt0158714,Lady Snowblood,22 Mar 1974,1973,97,"['Action', 'Drama', 'Thriller']",Not Rated,['Japan'],"['Meiko Kaji', ' Toshio Kurosawa', ' Masaaki Daimon', ' Miyoko Akaza']",['Toshiya Fujita'],"['Kazuo Kamimura (story)', ' Kazuo Koike (story)', ' Norio Osada (screenplay)']",,,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '100%'}]"
1319,tt0159012,The Hero Tattooed with Nine Dragons,,1978,90,"['Action', 'Drama']",,"['Hong Kong', ' Taiwan']","['Kuan Tai Chen', ' Ling Chia', ' Dun-Chih Chang', ' Sung Young Chen']",['Hsueh Li Pao'],['Shu Mei Chin'],,,"[{'Source': 'Internet Movie Database', 'Value': '4.1/10'}]"
1320,tt0159091,Fighters from Ave Maria,15 Oct 1970,1970,90,"['Action', 'Comedy', 'Romance']",,['Italy'],"['Tony Kendall', ' Pietro Torrisi', "" Alberto Dell'Acqua"", ' Ida Meda']",['Bitto Albertini'],['Bitto Albertini'],,,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]"
1321,tt0159329,Canne mozze,,1977,95,"['Action', 'Crime']",,['Italy'],"['Antonio Sabato', ' Ritza Brown', ' John Richardson', ' Attilio Dottesio']",['Mario Imperoli'],"['George Eastman', ' Mario Imperoli (screenplay)', ' Mario Imperoli (story)']",,,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}]"
1322,tt0159529,Bruce Lee Superstar,,1976,80,"['Action', 'Drama']",PG-13,['Hong Kong'],"['Bruce Li', ' Ling-Ling Hsieh', ' Chiu-Ping Hu', ' Chang Sheng Ko']",['Bing Lin'],['Bing Lin'],,,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]"
1323,tt0159559,Jue zhao liu shi,,1979,89,['Action'],,['Hong Kong'],"['Ling Ling Hsia', ' Li-Pao Ou', ' Jo-Ping Wang', ' Ping Ou Wei']",['Sheng-En Chin'],['nan'],,,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}]"
1324,tt0159818,Los vampiros de Coyoacán,25 Apr 1974,1974,87,"['Action', 'Horror', 'Mystery']",,['Mexico'],"['Germán Robles', ' Mil Máscaras', ' Superzan', ' Sasha Montenegro']",['Arturo Martínez'],"['Mario Cid (story)', ' Arturo Martínez (adaptation)']",,,"[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}]"
1325,tt0160115,Carioca tigre,,1976,102,"['Action', 'Comedy']",,"['Italy', ' Brazil']","['Aldo Maccione', ' Antonio Cantafora', ' Augusto Enrique Alves', ' Cesar Romero']",['Giuliano Carnimeo'],"['Leila Buongiorno', ' Tito Carpi (screenplay)', ' Tito Carpi (story)', ' Luiz Antônio Piá']",,,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]"
1326,tt0160847,The Sexterminators,29 Apr 1970,1970,78,"['Action', 'Sci-Fi']",,['USA'],"['Charles Cashmere', ' Jeanette Blake', ' Rita Kay', ' Dardanella']",['John A. Grant'],"['Ron Curfman', ' John A. Grant']",,,"[{'Source': 'Internet Movie Database', 'Value': '4.2/10'}]"
