,tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes
1864,tt0264650,The Hawaiian Split,1971,93,"Action,Crime,Drama",5.7,19
1865,tt0265475,Outlaw Riders,1971,86,"Action,Drama",6.0,21
1866,tt0266463,Devudu Chesina Manushulu,1973,177,"Action,Drama",7.3,44
1867,tt0266501,Eeta,1978,119,"Action,Drama,Romance",6.8,24
1868,tt0268216,Charas,1976,159,"Action,Thriller",6.5,157
1869,tt0271023,Kab? Kyoon? Aur Kahan?,1970,136,"Action,Mystery,Romance",6.7,109
1870,tt0271653,La mula de Cullen Baker,1971,85,"Action,Adventure,Western",4.9,11
1871,tt0271763,Eye for an Eye,1971,86,"Action,Crime,Thriller",5.5,43
1872,tt0272065,Dark Sunday,1976,99,"Action,Thriller",5.1,25
1873,tt0272132,Huracán Ramírez y la monjita negra,1973,97,"Action,Adventure,Comedy",4.7,13
1874,tt0272566,Cuchillo,1978,90,"Action,Drama,Western",6.4,29
1875,tt0273144,The Castle of Mummies of Guanajuato,1973,85,"Action,Horror,Mystery",4.8,36
1876,tt0273268,The Mansion of the 7 Mummies,1977,91,"Action,Fantasy,Horror",5.1,38
1877,tt0273828,The Mummies of San Angel,1975,74,"Action,Adventure,Horror",3.3,17
1878,tt0274763,Robbery of the Mummies of Guanajuato,1972,86,"Action,Fantasy,Horror",5.2,33
1879,tt0274913,Süper adam Istanbul'da,1972,54,"Action,Fantasy",5.7,30
1880,tt0274932,Tarkan and the Blood of the Vikings,1971,86,"Action,Adventure,Fantasy",6.4,1804
1881,tt0274933,Tarkan: The Gold Medallion,1973,82,"Action,Adventure,History",6.3,1272
1882,tt0274934,Tarkan and the Silver Saddle,1970,75,"Action,Adventure,History",6.4,1176
1883,tt0274935,Tarkan: Güçlü Kahraman,1973,82,"Action,Adventure,History",6.6,1051
1884,tt0275302,The Devil in the Box,1977,104,"Action,Drama",6.0,25
1885,tt0275442,Kalabaaz,1977,145,"Action,Adventure,Drama",6.0,25
1886,tt0275607,Puerto maldito,1979,84,"Action,Drama",5.6,8
1887,tt0275836,Gaqtseva gatenebisas,1975,100,"Action,Adventure",6.0,5
1888,tt0275874,Tsimbireli papa,1973,90,"Action,Adventure",7.0,12
1889,tt0276091,Zodiac Fighters,1978,90,"Action,Drama",5.3,12
1890,tt0277068,Karaoglan geliyor: Cengiz Han'in hazineleri,1972,87,"Action,Adventure",5.7,197
1891,tt0277648,Cronica roja,1979,85,"Action,Crime,Drama",6.6,19
1892,tt0278527,Karate Girl,1973,85,"Action,Crime,Drama",3.7,332
1893,tt0279309,Pancha Thanthram,1974,141,"Action,Drama,Fantasy",6.2,13
1894,tt0279519,Yedi belalilar,1970,74,"Action,Adventure,Western",6.0,43
1895,tt0279532,Çifte yürekli,1970,71,"Action,Adventure,Crime",6.2,24
1896,tt0280394,Aadha Din Aadhee Raat,1977,132,Action,5.1,17
1897,tt0281306,Tsinaparta mitsa,1979,87,"Action,Romance,War",6.8,5
1898,tt0281308,Tuan Tanah Kedawung,1971,92,"Action,Adventure",6.0,5
1899,tt0281391,Yugandhar,1979,159,"Action,Crime",6.6,31
1900,tt0282140,Savulun Battal Gazi geliyor,1973,85,"Action,Adventure,History",6.3,1146
1901,tt0282176,Web of Deception,1971,100,"Action,Adventure,Crime",4.0,30
1902,tt0282670,Kvarkvare,1978,100,"Action,Comedy,War",8.6,40
1903,tt0282745,Mil caminos tiene la muerte,1977,100,"Action,Crime,Drama",6.2,17
1904,tt0282868,La puerta falsa,1977,120,"Action,Crime,Drama",4.4,7
1905,tt0283390,La hora del jaguar,1978,96,"Action,Adventure,Crime",5.0,7
1906,tt0283565,Mad Drivers,1978,88,"Action,Crime,Drama",6.8,10
1907,tt0283693,Zero Woman: Red Handcuffs,1974,88,"Action,Crime,Drama",6.6,794
1908,tt0283840,Acorralados,1976,85,"Action,Adventure,Drama",5.2,5
1909,tt0284280,The Whip Against Satan,1979,80,"Action,Adventure,Horror",4.9,24
1910,tt0284281,The Whip,1978,82,"Action,Adventure,Drama",4.7,6
1911,tt0284419,Rakhi Aur Hathkadi,1972,90,"Action,Drama,Family",6.5,21
1912,tt0284456,Samadhi,1972,139,"Action,Drama,Romance",7.4,99
1913,tt0284553,Los temibles,1977,90,"Action,Adventure,Western",6.4,5
1914,tt0285960,When the City Awakes,1977,87,"Action,Crime,Drama",5.4,49
1915,tt0285971,Rashamen Oman: Ame no Oranda-zaka,1972,67,"Action,Crime",6.4,10
1916,tt0286483,Bankaku: Kanto sex gundan,1973,72,"Action,Crime",6.6,5
1917,tt0287394,Dan Oniroku bara no nikutai,1978,72,Action,5.1,10
1918,tt0287648,Rape! 13th Hour,1977,73,"Action,Crime,Thriller",6.0,217
1919,tt0287793,Watashi no sex-hakusho,1976,71,"Action,Crime",5.8,31
1920,tt0288321,Yakuza kannon: Iro Jingi,1973,94,"Action,Crime",6.3,41
1921,tt0289444,Hasaboulia tis Kyprou,1975,90,"Action,Crime",4.9,12
1922,tt0289489,Stin pagida tou sex kai tou eglimatos,1975,85,"Action,Crime",6.5,11
1923,tt0289907,Cosy Cool,1977,67,"Action,Adventure,Drama",3.7,19
1924,tt0291957,Gou ge nu lang,1979,98,"Action,Comedy,Romance",4.0,13
1925,tt0291968,Gynaikes pou zitousan ton erota,1975,79,"Action,Crime,Thriller",4.9,15
1926,tt0293081,Deewaangee,1976,168,"Action,Crime,Drama",6.3,30
1927,tt0295255,Fijet që priten,1976,102,"Action,Drama",8.6,20
1928,tt0295466,Mëngjeze lufte,1971,81,"Action,Drama",8.1,14
1929,tt0295477,Nga mesi i errësirës,1978,101,"Action,Drama",8.8,6
1930,tt0295489,Nusja dhe shtetërrethimi,1978,54,"Action,Drama",7.8,10
1931,tt0295576,Rrugicat që kërkonin diell,1975,160,"Action,Drama",8.2,8
1932,tt0296180,Satsujin yugi,1978,92,"Action,Crime,Thriller",6.0,38
1933,tt0296203,Shokei yugi,1979,100,"Action,Crime,Drama",6.7,34
1934,tt0298327,Fakira,1976,139,"Action,Drama,Thriller",6.4,87
1935,tt0298554,Slomannaya podkova,1973,78,"Action,Adventure,Crime",5.2,32
1936,tt0298582,Udhar Ka Sindur,1976,136,"Action,Crime,Drama",5.4,19
1937,tt0298765,Billy Boy,1978,94,"Action,Sport",3.1,15
1938,tt0298767,Black Terrorist,1978,81,Action,5.1,27
1939,tt0299602,The Bullfighters,1974,81,"Action,Crime,Drama",4.1,17
1940,tt0299636,Canon Cheol-jin's Mission,1977,105,"Action,War",4.9,11
1941,tt0301171,Shot,1973,90,Action,6.3,58
1942,tt0301370,The Growling Tiger,1974,90,"Action,Drama",4.7,22
1943,tt0301623,Mission: Monte Carlo,1974,102,"Action,Crime,Drama",6.3,110
1944,tt0302946,La primavera de los escorpiones,1971,90,"Action,Drama,Thriller",6.1,8
1945,tt0303744,Titanes en el ring,1973,120,"Action,Comedy,Family",6.8,23
1946,tt0306420,0 shi,1972,100,"Action,Crime",5.8,17
1947,tt0308503,La ley del monte,1976,115,"Action,Drama,Romance",7.3,64
1948,tt0308796,Raza de viboras,1978,82,"Action,Adventure,Drama",4.5,10
1949,tt0308889,Break the Chain,1971,95,Action,4.6,15
1950,tt0309463,Contrabando y traición,1977,85,"Action,Crime,Drama",6.8,11
1951,tt0309807,London Conspiracy,1974,98,"Action,Mystery",7.1,79
1952,tt0310156,No Exit,1971,97,"Action,Adventure,Crime",6.1,14
1953,tt0310293,Çilgin kiz ve üç süper adam,1973,65,"Action,Sci-Fi",6.3,48
1954,tt0311156,Fortress in the Sun,1975,89,"Action,Adventure,Drama",6.2,5
1955,tt0311969,El valle de los miserables,1975,110,"Action,Adventure,Crime",5.4,29
1956,tt0312316,72 gradusa nizhe nulya,1977,81,"Action,Adventure,Drama",6.9,48
1957,tt0312341,Allegro s ognyom,1979,91,Action,6.6,44
1958,tt0312596,Dainamaito don don,1978,142,"Action,Comedy,Crime",7.8,38
1959,tt0312613,Los desalmados,1971,75,"Action,Adventure,Western",6.0,9
1960,tt0313480,Pistolero del diablo,1974,78,"Action,Adventure,Horror",4.8,13
1961,tt0313878,Chelovek v shtatskom,1973,103,"Action,Adventure,War",6.3,11
1962,tt0313956,Debieron ahorcarlos antes,1974,85,"Action,Crime,Drama",6.6,7
1963,tt0313962,Derzost,1973,100,Action,5.6,17
1964,tt0314259,El karateca azteca,1976,90,"Action,Comedy,Family",4.8,22
1965,tt0314260,Les pornochattes,1975,90,Action,5.8,5
1966,tt0314513,La pistolera,1979,91,"Action,Crime,Drama",3.6,5
1967,tt0314548,Pyatdesyat na pyatdesyat,1973,92,"Action,Thriller",6.0,23
1968,tt0314567,Redneck Miller,1976,85,Action,6.4,31
1969,tt0314684,Vella kalpi,1970,90,"Action,Comedy",7.6,354
1970,tt0314733,Sucedió en Jalisco,1972,100,"Action,Adventure,Drama",7.2,8
1971,tt0315254,La Banda Del Carro Rojo,1978,90,"Action,Drama",7.8,46
1972,tt0315844,"Blokada: Leningradskiy metronom, Operatsiya Iskra",1977,170,"Action,Drama,History",7.5,80
1973,tt0316143,A Savage Beast Goes Mad,1976,78,"Action,Crime,Drama",6.9,27
1974,tt0316540,Farewell to Space Battleship Yamato: Warriors of Love,1978,151,"Action,Adventure,Animation",6.8,180
1975,tt0316759,Three Bullets... for a Long Gun,1971,89,"Action,Adventure,Drama",5.2,53
1976,tt0317235,Warriors,1978,88,Action,8.4,12
1977,tt0318689,Shilasoni,1979,105,Action,2.4,11
1978,tt0319403,Conquerors of the Desert,1971,85,"Action,Drama,Thriller",5.2,6
1979,tt0321299,El asesino enmascarado,1970,85,"Action,Adventure,Drama",5.2,8
1980,tt0321337,El ausente,1972,100,"Action,Drama,Western",7.5,8
1981,tt0321612,Carroña,1978,90,"Action,Adventure,Drama",4.5,11
1982,tt0321631,Chanoc en la isla de los muertos,1977,85,"Action,Adventure,Horror",5.6,16
1983,tt0321692,Chôeki Tarô: Mamushi no kyôdai,1971,87,"Action,Crime",6.7,6
1984,tt0321951,De sangre chicana,1974,93,"Action,Crime,Drama",5.4,7
1985,tt0322857,Jitsuroku gaiden: Osaka dengeki sakusen,1976,92,"Action,Crime",7.0,7
1986,tt0322880,Juan el desalmado,1970,86,"Action,Adventure,Drama",7.3,15
1987,tt0322981,Kogarashi Monjirô,1972,91,Action,6.6,28
1988,tt0322982,Kogarashi Monjirô: Kakawari gozansen,1972,90,Action,6.3,11
1989,tt0323251,Mil millas al sur,1978,90,"Action,Adventure,Crime",6.2,15
1990,tt0323292,Morirás con el sol (Motociclistas suicidas),1973,80,"Action,Drama,Romance",5.0,5
1991,tt0323837,Una rosa sobre el ring,1973,89,"Action,Drama,Romance",4.5,6
1992,tt0323921,Men and War,1970,197,"Action,War",6.8,33
1993,tt0323970,The Perennial Weed,1975,87,"Action,Crime",6.1,11
1994,tt0324117,Ssuperzam el invencible,1971,80,"Action,Adventure,Sci-Fi",5.3,22
1995,tt0324196,The Wild Season,1971,95,"Action,Crime,Drama",5.0,9
1996,tt0324259,La tigresa,1973,85,"Action,Adventure,Drama",5.6,13
1997,tt0324301,Traiganlos vivos o muertos,1974,85,"Action,Drama,Western",4.0,6
1998,tt0324480,The Champions Five Supermen,1972,85,"Action,Adventure,Drama",5.4,30
1999,tt0324659,"Zindy, the Swamp-Boy",1973,85,"Action,Adventure,Drama",2.2,122
2000,tt0325022,Asedillo,1971,120,Action,6.9,13
2001,tt0325140,Violent Panic: The Big Crash,1976,85,"Action,Crime",7.5,80
2002,tt0326189,Sono go no jingi naki tatakai,1979,128,"Action,Crime",6.8,17
2003,tt0326308,El triunfo de los campeones justicieros,1974,83,"Action,Adventure,Sci-Fi",5.0,28
2004,tt0327002,Manhunt,1976,151,"Action,Crime,Drama",6.9,387
2005,tt0327648,Do Phool,1974,140,"Action,Comedy,Drama",7.0,51
2006,tt0327966,Island of Lost Souls,1974,95,"Action,Adventure,Drama",5.7,81
2007,tt0328619,13 Steps of Maki: The Young Aristocrats,1975,78,"Action,Crime,Drama",7.3,23
2008,tt0328826,Alas doradas,1976,84,"Action,Drama",5.8,5
2009,tt0329257,The Great Chase,1975,83,Action,6.6,47
2010,tt0329606,Simón Blanco,1975,105,"Action,Drama,Romance",6.1,12
2011,tt0330559,Macabre Legends of the Colony,1974,80,"Action,Horror,Thriller",4.6,24
2012,tt0332813,Veter 'Nadezhdy',1978,76,Action,5.9,18
2013,tt0333067,Alibaba 40 Dongalu,1970,179,"Action,Drama,Fantasy",7.3,25
2014,tt0333234,Chanoc en el circo union,1979,85,"Action,Adventure,Drama",5.4,8
2015,tt0333955,La muerte del soplon,1978,92,"Action,Crime,Drama",6.7,10
2016,tt0334006,El niño y el tiburón,1978,98,"Action,Adventure,Crime",6.1,10
2017,tt0334934,Belanin krali,1971,77,"Action,Adventure,Comedy",3.6,29
2018,tt0334988,Casus Kiran - 7 canli adam,1970,83,"Action,Adventure,Crime",7.4,33
2019,tt0336011,Yarasa adam - Bedmen,1973,62,"Action,Adventure",3.7,184
2020,tt0336163,The Last Fist of Fury,1977,110,Action,6.5,20
2021,tt0341329,Close Kung Fu Encounter,1975,95,Action,5.5,6
2022,tt0341563,Sawan Bhadon,1970,155,"Action,Romance,Thriller",6.7,37
2023,tt0345856,Return of the Dragon,1974,110,"Action,Comedy",7.0,98
2024,tt0346725,Chao zhou da xiong,1973,94,Action,6.0,28
2025,tt0348018,Si Pitung,1975,95,Action,6.8,11
2026,tt0349212,Chor Sipahee,1977,138,"Action,Crime,Drama",5.6,35
2027,tt0349882,New Gladiators,1973,94,"Action,Documentary",7.1,60
2028,tt0353288,Qi mian ren,1975,92,"Action,Drama",6.7,43
2029,tt0354770,Prince Nezha's Triumph Against Dragon King,1979,65,"Action,Adventure,Animation",7.8,783
2030,tt0355534,The Yakuza Code Still Lives,1976,90,"Action,Crime,Drama",7.8,11
2031,tt0356796,Jiang hu zi di,1976,100,"Action,Drama",6.6,16
2032,tt0357533,Chakkar Pe Chakkar,1977,138,"Action,Comedy,Crime",5.2,21
2033,tt0357621,Duniya Meri Jeb Mein,1979,139,"Action,Thriller",6.4,54
2034,tt0357627,Ek Bechara,1972,109,"Action,Drama",4.7,17
2035,tt0357710,Gora Aur Kala,1972,128,"Action,Comedy,Crime",5.5,92
2036,tt0358138,Shankar Shambhu,1976,137,"Action,Crime,Drama",5.6,23
2037,tt0358181,Super Dragon,1976,87,Action,5.6,28
2038,tt0358267,Wafaa,1972,110,"Action,Crime,Drama",3.8,9
2039,tt0358353,Devil Take This Train to Hell,1977,90,Action,5.9,18
2040,tt0358607,Nihon no jingi,1977,106,"Action,Crime",5.5,10
2041,tt0358717,Girl Boss Revenge: Sukeban,1973,86,"Action,Crime,Thriller",6.6,240
2042,tt0358775,Yakuza tai G-men,1973,93,"Action,Crime,Drama",7.0,5
2043,tt0359008,Fight of the Flying Tigers,1977,95,Action,6.2,33
2044,tt0359529,Kage gari: Hoero taihô,1972,89,"Action,Adventure,Crime",6.5,60
2045,tt0359544,Kartavya,1979,168,"Action,Drama",6.9,52
2046,tt0359569,Krakatau,1977,105,Action,4.7,7
2047,tt0359725,I,1972,100,"Action,Drama",7.2,9
2048,tt0360085,Torakku yarô: Bakusô Ichibanboshi,1975,96,Action,4.8,37
2049,tt0360086,Torakku yarô: Dokyô ichibanboshi,1977,100,Action,5.9,18
2050,tt0360087,"Run, Truck Rascal, Run!",1979,110,"Action,Adventure,Comedy",6.2,15
2051,tt0360088,Truck Rascals,1975,98,"Action,Comedy,Romance",6.3,58
2052,tt0360089,Torakku yarô: Bôkyô Ichibanboshi,1976,100,Action,7.2,16
2053,tt0360090,Torakku yarô: Ichiban hoshi kita e kaeru,1978,110,Action,7.2,13
2054,tt0360091,Trucker Yaro IX: A 5000 Km Run,1979,106,"Action,Adventure,Comedy",6.9,10
2055,tt0360092,Torakku yarô: Otoko ippiki momojirô,1977,104,Action,6.8,14
2056,tt0360093,Trucker Yaro VII: Another Odyssey of Momojiro,1978,103,"Action,Adventure,Comedy",7.0,13
2057,tt0360094,Torakku yarô: tenka gomen,1976,105,Action,6.5,15
2058,tt0360231,Zinda Dil,1975,125,"Action,Romance",6.3,26
2059,tt0360397,Mughamarat batal,1979,120,"Action,Adventure",4.4,8
2060,tt0360940,Lupin the Third: Strange Psychokinetic Strategy,1974,82,"Action,Comedy,Crime",5.3,145
2061,tt0361505,Dharmatma,1975,163,"Action,Romance,Thriller",6.7,262
2062,tt0362089,Ride the Hot Wind,1971,76,"Action,Drama",4.9,28
2063,tt0362969,Perros callejeros II,1979,100,"Action,Drama",5.5,210
2064,tt0363733,The Last Deed of Kamo,1974,91,"Action,Adventure",4.3,29
2065,tt0363739,Khel Khilari Ka,1977,90,"Action,Thriller",6.3,44
2066,tt0365808,Tie chao ren,1975,84,"Action,Comedy,Fantasy",4.5,337
2067,tt0366665,Kaptein Caprivi,1972,85,"Action,Adventure,War",5.1,7
2068,tt0367031,Shangani Patrol,1970,94,"Action,Drama,War",7.7,18
2069,tt0367482,Â!! Hana no ôendan,1976,99,"Action,Comedy",5.8,9
2070,tt0367483,Â!! Hana no ôendan: Otoko namida no shin'eitai,1977,93,"Action,Comedy",5.8,5
2071,tt0367695,Elaan,1971,144,"Action,Drama,Musical",6.0,44
2072,tt0367723,Farishta Ya Qatil,1977,126,"Action,Drama",4.8,8
2073,tt0367921,Kahani Kismat Ki,1973,131,"Action,Drama",6.0,83
2074,tt0367928,Kashmakash,1973,134,"Action,Family,Mystery",5.8,12
2075,tt0367951,The Last Lion,1972,80,"Action,Adventure,Drama",5.8,13
2076,tt0368465,Zorro,1975,150,"Action,Adventure,Comedy",5.3,30
2077,tt0371010,Nippulanti Manishi,1974,161,"Action,Drama",6.7,7
2078,tt0371870,Pattikatu Raja,1975,144,"Action,Drama,Musical",7.7,16
2079,tt0373798,Korean Connection,1974,88,Action,4.5,17
2080,tt0373986,The Kung Fu Stars,1978,74,"Action,Adventure,Drama",4.4,9
2081,tt0374039,Mera Rakshak,1978,157,"Action,Crime,Drama",4.4,13
2082,tt0374066,Moojrim,1970,138,"Action,Crime,Musical",4.5,20
2083,tt0374238,Sta dihtya tis arahnis,1973,180,"Action,Thriller",7.0,5
2084,tt0376071,Phandebaaz,1978,150,"Action,Comedy",6.8,33
2085,tt0376259,Tokyo-Seoul-Bangkok,1973,104,"Action,Crime",6.4,13
2086,tt0378009,Police Story,1979,100,Action,5.8,9
2087,tt0378148,Bridge of Death,1974,90,Action,6.4,5
2088,tt0379253,Dhongee,1979,122,"Action,Comedy,Drama",5.2,18
2089,tt0381079,Chalta Purza,1977,150,"Action,Thriller",6.4,31
2090,tt0386870,Werwölfe,1973,79,Action,4.4,5
2091,tt0387072,The Bionic Boy,1977,95,"Action,Crime,Sci-Fi",5.1,50
2092,tt0387629,They Call Him Chop-suey,1975,92,Action,6.2,9
2093,tt0389551,Zamaanat,1977,127,"Action,Crime,Thriller",3.5,8
2094,tt0389711,.357 Magnum,1977,71,"Action,Drama",4.4,33
2095,tt0390559,Tiger,1979,140,"Action,Drama",6.5,30
2096,tt0392223,Kara Murat: Denizler Hakimi,1977,84,"Action,Adventure,Drama",5.8,508
2097,tt0392229,Kara Orkun,1973,92,"Action,Adventure,History",5.5,33
2098,tt0392827,Tarzan the Mighty Man,1974,70,"Action,Adventure",5.1,17
2099,tt0395743,Salaakhen,1975,129,"Action,Thriller",5.2,46
2100,tt0398320,Shaitaan,1974,121,"Action,Crime,Drama",5.7,14
2101,tt0400699,The Lady Professional,1971,80,"Action,Adventure,Thriller",6.7,39
2102,tt0401816,Tatak ng tundo,1978,120,Action,8.0,7
2103,tt0402149,Dugo at pag-ibig sa kapirasong lupa,1975,200,"Action,Drama,Romance",6.9,8
2104,tt0402738,Aadu Puli Attam,1977,136,"Action,Drama,Thriller",6.6,59
2105,tt0403190,Kaoyaku,1971,98,"Action,Crime",7.0,14
2106,tt0403382,Okoma: The Orphan Gambler,1971,90,"Action,Crime,Drama",6.9,19
2107,tt0403524,Karate for Life,1977,91,"Action,Biography,Drama",6.8,204
2108,tt0410140,Jue bu di tou,1977,91,Action,7.0,24
2109,tt0415137,Maharlika,1970,86,"Action,War",2.7,9
2110,tt0415906,Gatchaman The Movie,1978,110,"Action,Adventure,Animation",6.1,50
2111,tt0416781,Goldwing,1978,71,"Action,Animation,Sci-Fi",6.3,45
2112,tt0418623,Dasso yugi,1976,93,"Action,Crime",6.7,11
2113,tt0420199,Snake Shadow Lama Fist,1976,69,"Action,Drama",4.0,11
2114,tt0430232,International Crook,1974,138,"Action,Crime",6.7,54
2115,tt0430508,Raakhi Aur Rifle,1976,109,Action,6.3,7
2116,tt0430561,Saazish,1975,132,"Action,Crime,Thriller",6.0,36
2117,tt0431316,Patthar Aur Payal,1974,150,"Action,Drama",6.7,48
2118,tt0436502,Legend of the Northwest,1978,79,"Action,Adventure,Family",6.0,20
2119,tt0437054,Ye mao ba fan,1976,86,"Action,Comedy,Drama",6.1,39
2120,tt0445534,Heroes of Sung,1973,81,"Action,Adventure,Drama",6.3,33
2121,tt0451475,The Three Superboys Strike Again,1976,89,"Action,Comedy,Crime",7.0,586
2122,tt0451788,Kyôfu joshikôkô: Bôkô rinchi kyôshitsu,1973,88,"Action,Crime",6.7,666
2123,tt0451930,Sukeban gerira,1972,84,Action,6.6,525
2124,tt0451939,Teen Chor,1973,126,"Action,Crime,Drama",6.1,8
2125,tt0451984,Zenka onna: Koroshi-bushi,1973,86,"Action,Crime,Thriller",6.9,458
2126,tt0451987,Zubekô banchô: Zange no neuchi mo nai,1971,86,Action,6.8,354
2127,tt0453375,Captain Nemo,1975,203,"Action,Adventure,Fantasy",7.0,252
2128,tt0465919,Bitayin si... Baby Ama!,1976,118,"Action,Biography,Crime",6.7,10
2129,tt0477924,Kuwait Connection,1973,101,"Action,Crime,Thriller",4.0,121
2130,tt0478375,Kursun Memed,1971,82,"Action,Crime",6.4,8
2131,tt0479602,Wu Tang Swordsman,1978,86,Action,5.9,36
2132,tt0483441,They Call Him Bruce Lee,1979,79,"Action,Comedy",5.3,15
2133,tt0487721,Operation Black September,1976,90,"Action,Thriller",2.9,13
2134,tt0488618,He Heals and Kills,1971,82,Action,5.0,5
2135,tt0488850,Demon Spies,1974,86,"Action,Horror,Mystery",6.6,116
2136,tt0488987,Cehenneme dolmus var,1971,87,"Action,Crime",4.4,5
2137,tt0495074,Violent City,1974,96,"Action,Crime,Drama",6.8,209
2138,tt0758034,Drag Racer,1972,93,"Action,Drama",7.3,30
2139,tt0781589,Hakucyu no syugeki,1970,89,"Action,Crime",7.6,5
2140,tt0795938,Hana to ryu-seiun hen/aizo hen/doto hen,1973,168,"Action,Drama",6.0,8
2141,tt0827709,The Green Hornet,1974,90,"Action,Crime,Sci-Fi",5.1,243
2142,tt0832488,Zui jia bo sha,1973,78,Action,5.3,25
2143,tt0833949,Chase Step by Step,1974,82,Action,5.5,80
2144,tt0840031,The Best of Shaolin Kung Fu,1976,78,Action,5.6,38
2145,tt0856254,Patrouille à l'Est,1971,115,"Action,Drama,History",7.3,49
2146,tt0872209,Six Assassins,1971,89,"Action,Drama",7.1,55
2147,tt0874278,Gui tai jian,1971,105,"Action,Drama",6.3,34
2148,tt0874865,Biao qi fei yang,1975,70,Action,6.7,37
2149,tt0879239,Feng Fei Fei,1971,75,"Action,Drama",6.8,84
2150,tt0882813,Fists of Vengeance,1972,88,Action,5.6,49
2151,tt0887736,Mushukunin mikogami no jôkichi: Kawakaze ni kako wa nagareta,1972,80,Action,6.8,108
2152,tt0888073,Yi shen shi dan,1972,106,Action,5.8,8
2153,tt0892359,Speeding Up Time,1971,90,"Action,Drama",3.7,6
2154,tt0895771,Feng kuang da ben zei,1974,91,"Action,Comedy,Crime",4.6,37
2155,tt0903633,Meng si hung feng,1972,89,Action,6.0,18
2156,tt0905315,Along Comes the Tiger,1977,85,Action,6.5,58
2157,tt0934442,Ginchô wataridori,1972,86,"Action,Drama",6.8,235
2158,tt0943524,Five Kung Fu Daredevil Heroes,1977,95,"Action,Drama",4.6,23
2159,tt0945350,Jiang hu san nu xia,1970,103,Action,6.3,28
2160,tt0949885,Ma fung gwai kuen,1979,92,"Action,Comedy",5.4,51
2161,tt0959476,Kyôfu joshikôkô: Onna bôryoku kyôshitsu,1972,79,"Action,Crime,Drama",7.0,57
2162,tt0959477,Kyofu joshikôkô: Furyo monzetsu guruupu,1973,87,"Action,Crime,Drama",6.4,28
2163,tt0959518,Sukeban: Tamatsuki asobi,1974,87,"Action,Crime,Drama",6.2,48
2164,tt0978601,Wandering Ginza Butterfly 2: She-Cat Gambler,1972,86,"Action,Crime",6.6,137
2165,tt0978631,Konketsuji Rika,1972,92,"Action,Crime,Drama",6.4,180
2166,tt0978756,Zubeko banchô: Hamagure kazoe uta,1971,84,"Action,Crime,Drama",6.3,22
2167,tt0988110,Nu du bei dao,1972,74,Action,5.6,37
2168,tt1020015,Du jiao he,1979,88,Action,5.8,18
2169,tt10224614,Tuo gu gui jian lang yan,1977,83,"Action,Fantasy,Horror",4.6,5
2170,tt1033494,Polizia selvaggia,1977,87,"Action,Crime,Thriller",5.2,21
2171,tt1043429,Black Tavern,1972,87,Action,7.1,127
2172,tt1043734,Slaughter in the Snow,1973,83,Action,6.8,90
2173,tt1065116,Sûpâ gun redei Wani Bunsho,1979,96,Action,5.6,43
2174,tt1091994,The Deadly Art of Survival,1979,77,"Action,Drama",5.3,31
2175,tt1105388,The Morning of the Fourth Day,1972,103,"Action,Crime,Drama",6.3,41
2176,tt1105735,Chivalrous Inn,1977,80,Action,3.9,7
2177,tt1106713,Cobra 2,1976,95,"Action,Crime",7.9,17
2178,tt1121930,Cha chi hu,1970,93,"Action,Adventure",6.5,31
2179,tt1132132,Aakhri Muqabala,1977,148,"Action,Adventure,Musical",4.3,7
2180,tt1139431,The Last Duel,1971,81,"Action,Adventure",4.8,12
2181,tt1152700,Valley of the Double Dragon,1974,88,"Action,Drama",4.1,15
2182,tt1160786,Ying zhao shou,1970,80,"Action,Adventure",4.7,6
2183,tt1163778,Gokuaku bozu - Nomu utsu kau,1971,89,"Action,Crime",5.1,15
2184,tt1164607,Man zhou ren,1973,89,"Action,Adventure",6.3,14
2185,tt1164665,Xue ling jian nu,1970,87,"Action,Adventure",5.7,15
2186,tt11715736,Overwatch: The Movie,1970,129,"Action,Adventure,Animation",3.3,12
2187,tt1171693,Konketsuji Rika: Hamagure komoriuta,1973,85,"Action,Comedy,Drama",6.0,72
2188,tt1171694,Rica 2: Lonely Wanderer,1973,85,"Action,Crime,Drama",6.2,89
2189,tt1184952,Battal Gazi'nin Intikami,1972,90,"Action,Adventure,History",6.2,1074
2190,tt1188681,Behçet Cezayir'de,1972,62,"Action,Adventure,Crime",4.3,6
2191,tt1206655,Dikiz aynasi,1973,63,Action,5.4,35
2192,tt1207781,Ultimatum,1976,109,"Action,Comedy,Crime",6.6,5
2193,tt1210028,Atlihan,1973,73,"Action,Fantasy,History",3.7,11
2194,tt1219127,The Face Behind the Mask,1977,93,"Action,Drama,Mystery",5.3,19
2195,tt1223290,The Game of Death,1974,95,Action,6.1,78
2196,tt1223465,Royal Fist,1972,84,"Action,Adventure",4.7,18
2197,tt1223467,The Deadly Chase,1973,76,"Action,Crime",3.1,88
2198,tt1227152,Harfan Maulaa,1976,138,"Action,Crime,Drama",5.4,10
2199,tt1228967,Ninja Supremo,1979,77,"Action,Comedy",6.0,16
2200,tt1233462,Immortal Warriors,1978,95,"Action,Adventure,Drama",4.4,8
2201,tt1234731,The Fierce Fist,1977,92,Action,5.9,7
2202,tt1236183,Paris Killers,1974,73,"Action,Drama",4.3,16
2203,tt1244170,Welikathara,1971,118,Action,9.0,13
2204,tt1244619,13 Worms,1970,93,"Action,Adventure,Comedy",4.6,10
